2015-11-30 05:00:00,94.8
2015-11-30 05:30:00,94.9
2015-11-30 06:00:00,94.8
2015-11-30 06:30:00,94.9
2015-12-02 04:00:00,94.3
2015-12-02 04:30:00,94.3
2015-12-02 05:00:00,94.3
2015-12-02 05:30:00,94.3
2015-12-02 06:00:00,94.4
2015-12-02 06:30:00,94.3
2015-12-03 04:00:00,94.5
2015-12-04 04:00:00,94.1
2015-12-04 04:30:00,94.2
2015-12-04 05:00:00,94.2
2015-12-04 05:30:00,94.2
2015-12-04 06:00:00,94.1
2015-12-04 06:30:00,94.3
2015-12-06 04:30:00,92.7
2015-12-06 05:00:00,93.2
2015-12-06 05:30:00,93.5
2015-12-06 06:00:00,93.8
2015-12-06 06:30:00,93.7
2015-12-07 04:00:00,94.4
2015-12-07 04:30:00,94.3
2015-12-07 05:00:00,94.4
2015-12-07 05:30:00,94.4
2015-12-07 06:00:00,94.4
2015-12-07 06:30:00,94.4
2015-12-08 04:00:00,94.4
2015-12-08 04:30:00,94.3
2015-12-08 05:00:00,94.3
2015-12-08 05:30:00,94.4
2015-12-08 06:00:00,94.3
2015-12-08 06:30:00,94.4
2015-12-09 04:00:00,94.2
2015-12-09 04:30:00,94.2
2015-12-09 05:00:00,93.8
2015-12-09 05:30:00,93.2
2015-12-09 06:00:00,92.1
2015-12-09 06:30:00,92.8
2015-12-11 04:00:00,94.3
2015-12-11 04:30:00,94.3
2015-12-11 05:00:00,94.3
2015-12-11 05:30:00,94.6
2015-12-11 06:00:00,94.5
2015-12-11 06:30:00,94.5
2015-12-13 04:30:00,92.2
2015-12-17 04:00:00,94.3
2015-12-17 04:30:00,94.3
2015-12-17 05:00:00,94.3
2015-12-17 05:30:00,94.4
2015-12-17 06:00:00,94.4
2015-12-17 06:30:00,94.3
2015-12-19 04:00:00,93.7
2015-12-19 04:30:00,93.7
2015-12-19 05:00:00,93.7
2015-12-19 05:30:00,93.7
2015-12-19 06:00:00,93.9
2015-12-19 06:30:00,93.9
2015-12-21 04:00:00,94.4
2015-12-21 04:30:00,94.4
2015-12-21 05:00:00,94.6
2015-12-21 05:30:00,94.6
2015-12-21 06:00:00,94.6
2015-12-21 06:30:00,94.5
2015-12-24 04:00:00,94.1
2015-12-24 04:30:00,93.9
2015-12-24 05:00:00,94.1
2015-12-24 05:30:00,93.3
2015-12-24 06:00:00,93.7
2015-12-24 06:30:00,94.1
2016-01-01 06:30:00,94.9
2016-01-02 04:00:00,94.8
2016-01-02 04:30:00,94.7
2016-01-02 05:00:00,94.5
2016-01-02 05:30:00,94.7
2016-01-02 06:00:00,94.6
2016-01-02 06:30:00,94.7
2016-01-04 04:00:00,93.9
2016-01-04 04:30:00,94.0
2016-01-04 05:00:00,94.1
2016-01-04 05:30:00,94.1
2016-01-04 06:00:00,94.2
2016-01-04 06:30:00,94.2
2016-01-05 04:00:00,92.9
2016-01-05 04:30:00,93.1
2016-01-05 05:00:00,93.3
2016-01-05 05:30:00,93.5
2016-01-05 06:00:00,93.6
2016-01-05 06:30:00,93.6
2016-01-08 04:00:00,94.4
2016-01-08 04:30:00,94.5
2016-01-08 05:00:00,94.6
2016-01-08 05:30:00,94.6
2016-01-08 06:00:00,94.6
2016-01-08 06:30:00,94.6
2016-01-09 04:00:00,93.7
2016-01-09 04:30:00,93.2
2016-01-09 05:00:00,93.6
2016-01-09 05:30:00,93.4
2016-01-09 06:00:00,93.9
2016-01-09 06:30:00,93.9
2016-01-11 04:00:00,93.6
2016-01-11 04:30:00,93.8
2016-01-11 05:00:00,93.8
2016-01-11 05:30:00,93.9
2016-01-11 06:00:00,93.9
2016-01-11 06:30:00,94.0
2016-01-12 04:00:00,94.4
2016-01-12 04:30:00,94.5
2016-01-12 05:00:00,94.6
2016-01-12 05:30:00,94.5
2016-01-12 06:00:00,94.6
2016-01-12 06:30:00,94.5
2016-01-14 04:00:00,94.9
2016-01-14 04:30:00,94.9
2016-01-14 05:30:00,94.9
2016-01-15 04:00:00,93.9
2016-01-15 04:30:00,94.0
2016-01-15 05:00:00,94.3
2016-01-15 05:30:00,94.3
2016-01-15 06:00:00,94.5
2016-01-15 06:30:00,94.4
2016-01-16 04:00:00,94.4
2016-01-16 04:30:00,94.3
2016-01-16 05:00:00,94.4
2016-01-16 05:30:00,94.5
2016-01-16 06:00:00,94.4
2016-01-16 06:30:00,94.4
2016-01-18 04:00:00,93.6
2016-01-18 04:30:00,93.8
2016-01-18 05:00:00,93.8
2016-01-18 05:30:00,93.6
2016-01-18 06:00:00,93.6
2016-01-18 06:30:00,93.8
2016-01-19 04:00:00,93.8
2016-01-19 05:30:00,92.7
2016-01-20 04:00:00,94.6
2016-01-20 04:30:00,94.6
2016-01-20 05:00:00,94.6
2016-01-20 05:30:00,94.7
2016-01-20 06:00:00,94.7
2016-01-20 06:30:00,94.6
2016-01-21 04:00:00,94.0
2016-01-21 04:30:00,93.9
2016-01-21 05:00:00,94.0
2016-01-21 05:30:00,94.0
2016-01-21 06:00:00,94.2
2016-01-21 06:30:00,94.3
2016-01-22 06:00:00,92.4
2016-01-22 06:30:00,92.9
2016-01-24 04:00:00,94.4
2016-01-24 04:30:00,94.6
2016-01-24 05:00:00,94.5
2016-01-24 05:30:00,94.5
2016-01-24 06:00:00,94.5
2016-01-24 06:30:00,94.5
2016-01-25 04:00:00,94.0
2016-01-25 04:30:00,94.1
2016-01-25 05:00:00,94.1
2016-01-25 05:30:00,94.0
2016-01-25 06:00:00,94.2
2016-01-25 06:30:00,94.1
2016-01-26 04:00:00,94.1
2016-01-26 04:30:00,94.2
2016-01-26 05:00:00,94.1
2016-01-26 05:30:00,94.2
2016-01-26 06:00:00,94.2
2016-01-26 06:30:00,94.3
2016-01-27 04:00:00,94.1
2016-01-27 04:30:00,94.1
2016-01-27 05:00:00,94.2
2016-01-27 05:30:00,94.2
2016-01-27 06:00:00,94.1
2016-01-27 06:30:00,94.2
2016-01-28 04:00:00,94.3
2016-01-28 04:30:00,94.4
2016-01-28 05:00:00,94.3
2016-01-28 05:30:00,94.3
2016-01-28 06:00:00,94.3
2016-01-28 06:30:00,94.4
2016-01-29 04:00:00,92.8
2016-01-29 04:30:00,92.3
2016-01-29 05:00:00,92.1
2016-01-29 05:30:00,92.1
2016-01-29 06:00:00,92.2
2016-01-29 06:30:00,92.7
2016-01-30 04:00:00,93.6
2016-01-30 04:30:00,93.8
2016-01-30 05:00:00,93.8
2016-01-30 05:30:00,93.8
2016-01-30 06:00:00,93.9
2016-01-30 06:30:00,94.0
2016-01-31 04:00:00,94.5
2016-01-31 04:30:00,94.4
2016-01-31 05:00:00,94.5
2016-01-31 05:30:00,94.2
2016-01-31 06:00:00,94.3
2016-01-31 06:30:00,94.3
2016-02-02 04:00:00,94.3
2016-02-02 04:30:00,94.3
2016-02-02 05:00:00,94.2
2016-02-02 05:30:00,93.9
2016-02-02 06:00:00,94.0
2016-02-02 06:30:00,94.1
2016-02-03 04:00:00,94.3
2016-02-03 04:30:00,94.4
2016-02-03 05:00:00,94.4
2016-02-03 05:30:00,94.4
2016-02-03 06:00:00,94.3
2016-02-03 06:30:00,94.4
2016-02-04 04:00:00,94.1
2016-02-04 04:30:00,94.0
2016-02-04 05:00:00,94.0
2016-02-04 05:30:00,94.0
2016-02-04 06:00:00,94.0
2016-02-04 06:30:00,94.1
2016-02-05 04:00:00,94.9
2016-02-05 04:30:00,94.8
2016-02-06 04:00:00,94.6
2016-02-06 04:30:00,94.6
2016-02-06 05:00:00,94.8
2016-02-06 05:30:00,94.9
2016-02-06 06:00:00,94.9
2016-02-07 04:00:00,94.3
2016-02-07 04:30:00,94.2
2016-02-07 05:00:00,94.3
2016-02-07 05:30:00,94.4
2016-02-07 06:00:00,94.6
2016-02-07 06:30:00,94.7
2016-02-08 04:00:00,93.5
2016-02-08 04:30:00,93.5
2016-02-08 05:00:00,93.5
2016-02-08 05:30:00,93.5
2016-02-08 06:00:00,93.7
2016-02-08 06:30:00,93.8
2016-02-09 04:00:00,93.8
2016-02-09 04:30:00,93.9
2016-02-09 05:00:00,94.0
2016-02-09 05:30:00,94.0
2016-02-09 06:00:00,94.1
2016-02-09 06:30:00,94.1
2016-02-10 04:00:00,94.6
2016-02-10 04:30:00,94.8
2016-02-10 05:00:00,94.9
2016-02-10 05:30:00,94.8
2016-02-10 06:00:00,94.8
2016-02-10 06:30:00,94.8
