  date  ,   time  , SVP10936, SVP10936, SVP10927, SVP10927, SVP87022, SVP87022, SVP10212, SVP10212, SVP11077, SVP11077, SVP87027, SVP87027, SVP10926, SVP10926, SVP11074, SVP11074, SVP10945, SVP10945,
dd/mm/yy, hh:mm:ss, A  cm/hr, B  cm/hr, O  cm/hr, P  cm/hr, Q  cm/hr, R  cm/hr, U  cm/hr, V  cm/hr, W  cm/hr, X  cm/hr, a  cm/hr, b  cm/hr, m  cm/hr, n  cm/hr, q  cm/hr, r  cm/hr, y  cm/hr, z  cm/hr,
25/07/15, 23:30:00,     1.41,     0.73,     2.15,     2.21,    -3.28,    -2.08,     1.11,     0.86,     0.13,    -0.87,     1.42,     0.89,     2.58,     1.13,     0.34,     0.58,     0.57,     0.83,
25/07/15,  maximum,     2.34,     1.24,     6.18,     5.16,    -1.10,    -0.65,     2.11,     1.39,     1.15,    -0.60,     3.46,     1.98,     6.50,     3.64,     0.62,     1.04,     1.97,     4.11,
25/07/15,  minimum,     0.61,     0.26,     1.53,     1.87,    -7.92,    -4.85,     0.19,    -0.93,    -0.28,    -2.80,     0.01,    -0.02,     1.22,     0.55,    -1.02,    -0.14,     0.01,     0.06,
25/07/15,  average,     1.12,     0.70,     2.60,     3.73,    -2.93,    -3.05,     0.77,    -0.07,     0.18,    -1.73,     0.99,     1.17,     2.62,     2.26,     0.22,     0.30,     0.56,     2.29,
26/07/15, 00:00:00,     1.30,     0.77,     2.02,     2.14,    -3.17,    -1.78,     0.92,     0.72,     0.24,    -0.91,     1.18,     0.66,     2.27,     1.05,     0.20,     0.56,     0.44,     0.83,
26/07/15, 00:30:00,     1.35,     0.66,     1.98,     2.17,    -2.80,    -1.63,     1.04,     0.74,     0.20,    -0.73,     1.02,     0.66,     2.20,     0.90,     0.27,     0.57,     0.41,     0.74,
26/07/15, 01:00:00,     1.09,     0.44,     2.03,     2.27,    -2.10,    -1.32,     0.79,     0.76,    -0.09,    -1.07,     1.02,     0.75,     2.12,     1.07,     0.25,     0.29,     0.35,     0.56,
26/07/15, 01:30:00,     1.00,     0.44,     2.11,     2.16,    -2.43,    -1.63,     0.73,     0.49,     0.07,    -0.76,     0.86,     0.48,     1.97,     1.01,     0.25,     0.58,     0.25,     0.53,
26/07/15, 02:00:00,     1.13,     0.69,     1.85,     2.11,    -2.19,    -1.41,     0.80,     0.61,     0.10,    -0.88,     0.58,     0.37,     1.98,     0.81,     0.04,     0.24,     0.24,     0.46,
26/07/15, 02:30:00,     1.00,     0.44,     1.77,     2.03,    -2.03,    -1.29,     0.69,     0.30,     0.01,    -0.99,     0.58,     0.41,     1.66,     0.82,     0.33,     0.35,     0.33,     0.37,
26/07/15, 03:00:00,     0.82,     0.38,     1.79,     1.94,    -1.70,    -1.12,     0.56,     0.64,     0.30,    -0.76,     0.56,     0.30,     1.77,     0.85,    -0.21,     0.22,     0.20,     0.15,
26/07/15, 03:30:00,     0.75,     0.40,     1.78,     2.13,    -1.70,    -1.12,     0.48,     0.40,     0.00,    -0.92,     0.46,     0.37,     1.78,     0.75,     0.43,     0.26,     0.21,     0.37,
26/07/15, 04:00:00,     0.85,     0.45,     1.78,     2.17,    -1.68,    -1.12,     0.54,     0.38,    -0.03,    -0.92,     0.43,     0.32,     1.53,     0.64,     0.20,     0.10,     0.20,     0.28,
26/07/15, 04:30:00,     0.53,     0.26,     1.58,     2.03,    -1.43,    -0.79,     0.56,     0.37,     0.34,    -0.98,     0.51,     0.26,     1.49,     0.79,     0.39,     0.09,     0.09,     0.06,
26/07/15, 05:00:00,     0.79,     0.39,     1.81,     2.04,    -1.58,    -0.95,     0.45,     0.37,     0.17,    -0.88,     0.37,     0.18,     1.43,     0.67,     0.24,     0.00,     0.19,     0.21,
26/07/15, 05:30:00,     0.81,     0.32,     1.85,     2.29,    -1.55,    -0.88,     0.44,     0.32,     0.04,    -1.02,     0.35,     0.18,     1.39,     0.87,     0.39,    -0.03,     0.16,     0.26,
26/07/15, 06:00:00,     0.66,     0.29,     1.76,     2.12,    -1.29,    -0.69,     0.39,     0.37,    -0.06,    -1.01,     0.29,     0.00,     1.51,     0.75,     0.07,    -0.04,     0.29,     0.24,
26/07/15, 06:30:00,     0.68,     0.38,     1.70,     2.11,    -1.25,    -0.68,     0.30,     0.34,     0.04,    -0.98,     0.27,     0.12,     1.50,     0.57,     0.39,    -0.01,     0.17,     0.24,
26/07/15, 07:00:00,     0.69,     0.22,     1.54,     1.98,    -1.18,    -0.64,     0.37,     0.40,     0.10,    -1.06,     0.09,    -0.02,     1.48,     0.54,     0.29,    -0.01,    -0.01,    -0.04,
26/07/15, 07:30:00,     0.69,     0.39,     1.79,     2.20,    -1.29,    -0.68,     0.44,     0.49,    -0.01,    -1.09,     0.00,     0.09,     1.51,     0.73,     0.10,    -0.13,     0.27,     0.25,
26/07/15, 08:00:00,     0.51,     0.20,     2.37,     2.44,    -1.04,    -0.54,     0.40,     0.32,    -0.31,    -1.18,     0.09,     0.04,     1.92,     1.11,     0.09,    -0.17,     0.34,     0.49,
26/07/15, 08:30:00,     0.58,     0.12,     3.12,     3.15,    -0.98,    -0.53,     0.24,     0.19,    -0.16,    -0.90,    -0.09,    -0.05,     2.74,     1.67,     0.03,    -0.28,     0.64,     1.28,
26/07/15, 09:00:00,     0.64,     0.24,     3.92,     3.71,    -1.88,    -0.87,     0.30,     0.32,     0.10,    -0.91,     0.14,     0.02,     3.44,     1.97,     0.16,    -0.16,     0.93,     2.03,
26/07/15, 09:30:00,     0.60,     0.39,     4.21,     3.65,    -2.32,    -1.19,     0.39,     0.38,     0.22,    -0.93,     0.65,     0.25,     4.01,     2.32,     0.16,    -0.19,     1.17,     2.48,
26/07/15, 10:00:00,     0.72,     0.31,     4.70,     4.00,    -3.61,    -1.90,     1.01,     0.57,     0.60,    -0.63,     1.04,     0.49,     4.80,     2.56,     0.34,    -0.19,     1.42,     2.92,
26/07/15, 10:30:00,     1.12,     0.56,     5.01,     4.35,    -4.83,    -2.73,     1.73,     1.06,     0.58,    -0.74,     1.58,     0.99,     5.21,     2.89,     0.78,     0.16,     1.54,     3.18,
26/07/15, 11:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.73,     1.13,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 11:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 12:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 12:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 13:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 13:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 14:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 14:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 15:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 15:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 16:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 16:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 17:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 17:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 18:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 18:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 19:00:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 19:30:00,     1.24,     0.73,     5.87,     4.98,    -5.95,    -3.33,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 20:00:00,     1.24,     0.73,     5.87,     4.98,    -9.53,    -6.39,     1.77,    -1.08,     0.69,    -0.67,     2.06,     1.17,     6.17,     3.47,     0.86,    -1.60,     1.81,     3.80,
26/07/15, 20:30:00,     4.24,     2.14,     4.74,     4.07,    -6.99,    -4.56,     2.88,     1.87,     0.84,    -0.22,     3.45,     2.41,     6.10,     2.95,     0.64,     1.61,     1.68,     1.01,
26/07/15, 21:00:00,     2.92,     1.38,     3.41,     3.07,    -5.75,    -3.73,     1.68,     1.31,     0.51,    -0.53,     2.94,     2.03,     4.69,     2.19,     0.05,     1.18,     1.39,     2.42,
26/07/15, 21:30:00,     2.47,     1.18,     2.85,     2.69,    -5.20,    -3.29,     1.78,     1.19,     0.38,    -0.67,     2.57,     1.77,     3.82,     1.63,     0.05,     1.12,     0.95,     1.77,
26/07/15, 22:00:00,     1.93,     1.13,     2.42,     2.52,    -4.89,    -3.05,     1.23,     0.98,     0.53,    -0.80,     2.13,     1.55,     3.28,     1.38,     0.04,     0.94,     0.99,     1.50,
26/07/15, 22:30:00,     1.84,     0.85,     2.08,     2.17,    -4.69,    -2.87,     1.39,     0.99,     0.38,    -0.79,     2.06,     1.32,     3.06,     1.17,     0.12,     0.79,     0.63,     1.26,
26/07/15, 23:00:00,     1.41,     0.80,     2.30,     2.32,    -3.83,    -2.35,     1.56,     1.16,     0.30,    -0.81,     1.58,     1.25,     2.97,     1.37,     0.07,     0.44,     0.77,     1.17,
26/07/15, 23:30:00,     1.56,     0.77,     2.10,     2.22,    -3.80,    -2.24,     1.36,     0.89,     0.30,    -0.79,     1.35,     0.97,     2.69,     1.07,     0.25,     0.66,     0.50,     0.99,
26/07/15,  maximum,     4.24,     2.14,     5.87,     4.98,    -0.98,    -0.53,     2.88,     1.87,     0.84,    -0.22,     3.45,     2.41,     6.17,     3.47,     0.86,     1.61,     1.81,     3.80,
26/07/15,  minimum,     0.51,     0.12,     1.54,     1.94,    -9.53,    -6.39,     0.24,    -1.08,    -0.31,    -1.18,    -0.09,    -0.05,     1.39,     0.54,    -0.21,    -1.60,    -0.01,    -0.04,
26/07/15,  average,     1.19,     0.63,     2.60,     3.51,    -3.09,    -2.39,     0.92,     0.00,     0.20,    -0.79,     0.98,     0.83,     2.74,     2.14,     0.23,    -0.46,     0.61,     2.08,
27/07/15, 00:00:00,     1.13,     0.53,     2.07,     2.31,    -2.94,    -1.83,     0.68,     0.60,     0.13,    -0.85,     1.30,     0.91,     2.44,     1.15,     0.32,     0.63,     0.48,     0.54,
27/07/15, 00:30:00,     1.14,     0.56,     2.18,     2.25,    -2.52,    -1.55,     0.72,     0.62,     0.31,    -0.87,     1.02,     0.76,     2.28,     0.97,     0.07,     0.36,     0.55,     0.69,
27/07/15, 01:00:00,     1.15,     0.57,     1.93,     2.27,    -2.71,    -1.55,     0.60,     0.74,     0.50,    -0.84,     1.05,     0.64,     2.17,     0.89,     0.29,     0.63,     0.41,     0.74,
27/07/15, 01:30:00,     1.25,     0.39,     2.04,     2.11,    -2.51,    -1.70,     0.57,     0.56,    -0.26,    -0.94,     1.11,     0.62,     1.98,     0.94,     0.50,     0.49,     0.46,     0.75,
27/07/15, 02:00:00,     1.03,     0.53,     1.94,     2.15,    -2.45,    -1.67,     0.67,     0.61,    -0.26,    -0.87,     0.68,     0.40,     2.12,     0.98,    -0.26,     0.03,     0.39,     0.50,
27/07/15, 02:30:00,     0.94,     0.45,     1.88,     2.15,    -2.35,    -1.30,     0.87,     0.74,     0.14,    -1.00,     1.00,     0.51,     1.98,     0.98,     0.42,     0.30,     0.31,     0.69,
27/07/15, 03:00:00,     0.93,     0.30,     1.62,     1.90,    -1.98,    -1.28,     0.99,     0.53,     0.04,    -0.95,     0.78,     0.42,     1.87,     0.84,     0.32,     0.32,     0.35,     0.44,
27/07/15, 03:30:00,     0.94,     0.57,     1.63,     2.10,    -2.37,    -1.22,     0.65,     0.57,    -0.18,    -1.04,     0.52,     0.34,     1.49,     0.85,     0.79,     0.48,     0.37,     0.46,
27/07/15, 04:00:00,     0.86,     0.48,     2.05,     2.05,    -1.87,    -1.02,     0.70,     0.63,    -0.38,    -1.22,     0.54,     0.32,     1.58,     0.74,     0.07,    -0.06,     0.35,     0.31,
27/07/15, 04:30:00,     0.61,     0.40,     1.90,     2.17,    -1.67,    -0.99,     0.41,     0.37,     0.21,    -0.86,     0.44,     0.29,     1.30,     0.64,    -0.29,     0.32,     0.30,     0.39,
27/07/15, 05:00:00,     0.52,     0.24,     1.43,     2.02,    -1.38,    -0.86,     0.58,     0.46,    -0.14,    -1.09,     0.31,     0.21,     1.58,     0.66,    -0.09,     0.37,     0.01,     0.00,
27/07/15, 05:30:00,     0.72,     0.29,     1.84,     2.22,    -1.49,    -0.84,     0.60,     0.55,    -0.13,    -1.10,     0.54,     0.26,     1.70,     0.79,    -0.21,    -0.14,     0.06,     0.10,
27/07/15, 06:00:00,     0.61,     0.26,     1.78,     2.12,    -1.81,    -1.04,     0.67,     0.48,    -0.03,    -0.93,     0.33,     0.21,     1.35,     0.64,     0.25,     0.26,     0.29,     0.29,
27/07/15, 06:30:00,     0.68,     0.32,     1.93,     2.22,    -1.46,    -0.93,     0.55,     0.36,    -0.06,    -1.09,     0.37,     0.14,     1.38,     0.49,    -0.09,    -0.15,     0.05,     0.03,
27/07/15, 07:00:00,     0.77,     0.45,     2.13,     2.17,    -1.63,    -0.86,     0.49,     0.40,     0.06,    -0.87,     0.48,     0.14,     1.54,     0.95,     0.57,     0.26,     0.21,     0.28,
27/07/15, 07:30:00,     0.65,     0.35,     2.54,     2.58,    -1.48,    -0.89,     0.44,     0.39,     0.15,    -1.04,     0.37,     0.21,     2.12,     1.23,     0.07,     0.06,     0.29,     0.79,
27/07/15, 08:00:00,     0.81,     0.44,     3.12,     3.03,    -1.83,    -1.06,     0.49,     0.57,    -0.09,    -1.09,     0.39,     0.24,     2.90,     1.53,     0.16,    -0.09,     0.56,     1.24,
27/07/15, 08:30:00,     0.63,     0.28,     3.77,     3.47,    -1.80,    -0.99,     0.60,     0.48,     0.14,    -0.97,     0.27,     0.24,     3.60,     1.98,     0.01,    -0.13,     0.93,     1.94,
27/07/15, 09:00:00,     0.64,     0.26,     4.49,     3.92,    -1.80,    -0.99,     0.79,     0.48,     0.03,    -1.02,     0.64,     0.31,     4.23,     2.42,     0.31,     0.00,     1.15,     2.59,
27/07/15, 09:30:00,     0.61,     0.29,     5.19,     4.29,    -3.72,    -2.08,     0.84,     0.64,     0.42,    -0.79,     0.78,     0.38,     4.93,     2.75,     0.25,     0.06,     1.53,     3.26,
27/07/15, 10:00:00,     1.12,     0.49,     5.32,     4.60,    -5.18,    -2.83,     1.38,     0.94,     1.07,    -0.54,     1.76,     0.98,     5.43,     3.07,     0.68,     0.18,     1.60,     3.50,
27/07/15, 10:30:00,     1.50,     0.77,     5.41,     4.55,    -5.49,    -3.31,     2.21,     1.32,     0.64,    -0.69,     1.82,     1.14,     5.82,     3.26,    -0.97,    -1.88,     1.88,     3.62,
27/07/15, 11:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     1.95,    -1.18,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 11:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 12:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 12:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 13:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 13:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 14:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 14:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 15:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 15:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 16:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 16:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 17:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 17:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 18:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 18:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 19:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 19:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 20:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 20:30:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 21:00:00,     1.18,    -1.34,     5.91,     4.75,    -6.01,    -3.61,     0.05,    -1.00,     0.85,    -0.54,     2.24,     1.24,     6.38,     3.42,     0.89,    -0.94,     0.29,     3.86,
27/07/15, 21:30:00,     2.48,     1.20,     2.87,     2.71,    -5.13,    -3.32,     0.05,    -1.00,     0.59,    -0.50,     2.63,     1.80,     3.80,     1.69,     0.18,     0.93,    -0.01,     2.00,
27/07/15, 22:00:00,     2.19,     1.08,     2.34,     2.51,    -4.85,    -2.97,     1.48,     1.18,     0.36,    -0.72,     2.21,     1.39,     3.03,     1.27,     0.49,     0.98,     0.79,     1.40,
27/07/15, 22:30:00,     1.92,     0.89,     2.27,     2.47,    -4.31,    -2.73,     1.53,     1.12,     0.65,    -0.79,     2.07,     1.27,     2.83,     1.22,     0.21,     1.08,     0.63,     1.38,
27/07/15, 23:00:00,     1.58,     0.66,     2.45,     2.54,    -3.64,    -2.38,     1.34,     0.94,     0.19,    -0.72,     1.58,     1.18,     2.77,     1.19,    -0.03,     0.74,     0.73,     1.09,
27/07/15, 23:30:00,     1.46,     0.69,     2.43,     2.47,    -3.38,    -2.14,     1.15,     0.89,     0.24,    -0.89,     1.44,     1.10,     2.78,     1.34,     0.50,     0.84,     0.58,     1.00,
27/07/15,  maximum,     2.48,     1.20,     5.91,     4.75,    -1.38,    -0.84,     2.21,     1.32,     1.07,    -0.50,     2.63,     1.80,     6.38,     3.42,     0.89,     1.08,     1.88,     3.86,
27/07/15,  minimum,     0.52,    -1.34,     1.43,     1.90,    -6.01,    -3.61,     0.05,    -1.18,    -0.38,    -1.22,     0.27,     0.14,     1.30,     0.49,    -0.97,    -1.88,    -0.01,     0.00,
27/07/15,  average,     1.06,    -0.31,     2.73,     3.56,    -2.88,    -2.52,     0.87,    -0.11,     0.17,    -0.75,     1.01,     0.87,     2.75,     2.22,     0.19,    -0.28,     0.55,     2.31,
28/07/15, 00:00:00,     1.37,     0.49,     2.20,     2.31,    -3.46,    -1.97,     1.22,     0.91,    -0.18,    -0.77,     1.41,     0.87,     2.57,     1.14,     0.44,     0.66,     0.52,     0.79,
28/07/15, 00:30:00,     1.04,     0.53,     2.21,     2.31,    -2.93,    -1.90,     0.98,     0.80,     0.46,    -0.79,     1.18,     0.85,     2.22,     1.06,     0.39,     0.51,     0.54,     0.83,
28/07/15, 01:00:00,     1.20,     0.52,     2.17,     2.18,    -2.88,    -1.73,     0.74,     0.66,     0.29,    -0.76,     1.23,     0.61,     2.22,     1.02,     0.75,     0.54,     0.36,     0.68,
28/07/15, 01:30:00,     1.30,     0.55,     1.77,     2.09,    -2.69,    -1.54,     0.75,     0.70,     0.08,    -0.72,     1.20,     0.79,     1.98,     0.80,     0.39,     0.44,     0.44,     0.66,
28/07/15, 02:00:00,     1.04,     0.43,     2.11,     2.46,    -2.43,    -1.53,     0.61,     0.55,     0.28,    -0.87,     0.94,     0.55,     2.09,     0.81,     0.28,     0.35,     0.37,     0.68,
28/07/15, 02:30:00,     1.04,     0.54,     2.17,     2.33,    -2.24,    -1.27,     0.69,     0.56,     0.10,    -1.07,     0.93,     0.54,     2.05,     0.85,     0.24,     0.28,     0.39,     0.68,
28/07/15, 03:00:00,     0.93,     0.45,     1.98,     2.27,    -2.33,    -1.18,     0.89,     0.88,     0.19,    -0.74,     0.78,     0.43,     1.88,     0.98,     0.20,     0.04,     0.36,     0.69,
28/07/15, 03:30:00,     1.00,     0.38,     1.91,     2.08,    -2.33,    -1.18,     0.54,     0.49,     0.21,    -0.99,     0.60,     0.36,     1.83,     0.75,     0.29,     0.30,     0.33,     0.36,
28/07/15, 04:00:00,     0.88,     0.49,     1.64,     2.12,    -1.98,    -1.06,     0.59,     0.25,    -0.03,    -0.94,     0.59,     0.36,     1.78,     0.84,     0.14,     0.16,     0.37,     0.30,
28/07/15, 04:30:00,     0.82,     0.28,     1.95,     2.18,    -2.00,    -1.13,     0.50,     0.42,     0.19,    -0.82,     0.49,     0.28,     1.74,     0.91,     0.27,     0.16,     0.35,     0.46,
28/07/15, 05:00:00,     0.89,     0.39,     1.98,     2.17,    -1.63,    -0.91,     0.65,     0.62,     0.13,    -0.80,     0.49,     0.29,     1.80,     0.85,    -0.27,     0.31,     0.19,     0.24,
28/07/15, 05:30:00,     0.80,     0.38,     1.82,     2.21,    -1.76,    -1.04,     0.49,     0.54,     0.09,    -1.06,     0.63,     0.24,     1.63,     0.83,     0.38,     0.08,     0.22,     0.18,
28/07/15, 06:00:00,     0.66,     0.39,     1.53,     1.96,    -1.81,    -1.15,     0.60,     0.45,     0.15,    -1.08,     0.40,     0.21,     1.48,     0.77,    -0.03,    -0.01,     0.14,     0.17,
28/07/15, 06:30:00,     0.82,     0.41,     1.97,     2.27,    -1.43,    -0.79,     0.61,     0.31,     0.06,    -0.92,     0.42,     0.31,     1.70,     0.94,    -0.25,     0.24,     0.25,     0.33,
28/07/15, 07:00:00,     0.90,     0.36,     1.88,     2.41,    -1.68,    -1.11,     0.42,     0.30,     0.03,    -0.86,     0.52,     0.14,     1.68,     0.78,     0.32,     0.14,     0.25,     0.43,
28/07/15, 07:30:00,     0.99,     0.39,     2.49,     2.76,    -1.67,    -0.94,     0.53,     0.55,     0.03,    -0.84,     0.38,     0.19,     2.29,     1.13,     0.18,     0.22,     0.58,     0.86,
28/07/15, 08:00:00,     0.74,     0.35,     3.26,     3.06,    -1.50,    -0.80,     0.57,     0.35,     0.09,    -1.04,     0.24,     0.18,     3.02,     1.52,     0.29,     0.19,     0.72,     1.43,
28/07/15, 08:30:00,     0.94,     0.24,     3.91,     3.50,    -2.12,    -1.17,     0.62,     0.54,     0.24,    -0.75,     0.33,     0.19,     3.65,     2.01,     0.31,     0.04,     0.94,     2.16,
28/07/15, 09:00:00,     0.73,     0.40,     4.56,     3.86,    -2.47,    -1.28,     0.77,     0.57,     0.33,    -0.79,     0.76,     0.34,     4.27,     2.35,     0.30,    -0.04,     1.14,     2.62,
28/07/15, 09:30:00,     0.81,     0.43,     4.97,     4.32,    -3.43,    -1.88,     0.87,     0.59,     0.39,    -0.83,     0.98,     0.49,     5.20,     2.83,     0.19,    -0.10,     1.44,     2.92,
