  date      time  , SVP10239, SVP10239, SVP11057, SVP11057, SVP10851, SVP10851, SVP10814, SVP10814, SVP10928, SVP10928, SVP11091, SVP11091,
dd/mm/yy  hh:mm:ss, C  cm/hr, D  cm/hr, E  cm/hr, F  cm/hr, I  cm/hr, J  cm/hr, K  cm/hr, L  cm/hr, W  cm/hr, X  cm/hr, i  cm/hr, j  cm/hr,
10/07/15  11:00:00,   -21.21,   -21.21,    15.07,     8.39,     1.04,     0.57,     3.21,     0.25,    -0.02,    -3.86,     9.50,     2.99,
10/07/15  11:30:00,   -21.21,   -21.21,    15.73,     8.22,     1.14,    -0.13,     2.35,     0.30,    -0.18,    -3.83,    10.21,     3.37,
10/07/15  12:00:00,   -20.20,   -20.20,    13.18,     7.77,     0.55,    -0.74,     3.29,     0.49,     0.00,    -3.83,    10.66,     3.58,
10/07/15  12:30:00,   -20.20,   -20.20,    12.26,     8.07,     0.08,    -0.48,     3.41,     0.19,     0.12,    -3.71,    12.24,     4.36,
10/07/15  13:00:00,   -21.21,   -21.21,    17.30,     9.29,     0.75,     0.22,     4.14,     0.16,     0.15,    -3.87,    11.66,     4.24,
10/07/15  13:30:00,     1.42,    -0.98,    17.69,     9.51,     0.72,     0.07,     3.37,    -0.14,     0.52,    -3.66,    12.65,     4.66,
10/07/15  14:00:00,   -20.20,   -20.20,    19.06,    10.45,     0.30,    -0.54,     4.04,     0.09,     0.76,    -3.59,    13.50,     4.92,
10/07/15  14:30:00,   -21.21,   -21.21,    16.84,     9.82,     0.40,    -0.42,     5.11,    -0.10,     0.72,    -3.73,    14.58,     5.46,
10/07/15  15:00:00,   -20.20,   -20.20,    16.01,     9.19,     0.29,    -0.38,     4.26,    -0.20,     0.15,    -3.66,    11.75,     4.43,
10/07/15  15:30:00,   -20.20,   -20.20,    17.75,     8.90,     0.70,    -0.29,     4.21,    -0.16,     0.29,    -3.56,    12.18,     4.44,
10/07/15  16:00:00,   -21.21,   -21.21,    13.55,     7.61,     1.22,     0.17,     3.85,    -0.09,     0.14,    -3.79,    12.05,     4.10,
10/07/15  16:30:00,   -20.20,   -20.20,    15.30,     8.12,     1.12,     0.52,     3.61,    -0.20,     0.12,    -3.73,    11.82,     4.01,
10/07/15  17:00:00,   -20.20,   -20.20,    10.99,     7.02,     1.06,     0.54,     3.19,    -0.17,    -0.18,    -3.92,    10.74,     3.71,
10/07/15  17:30:00,   -21.21,   -21.21,    12.28,     7.32,     1.13,     0.56,     3.00,    -0.09,     0.02,    -3.71,    10.17,     3.33,
10/07/15  18:00:00,   -20.20,   -20.20,    12.08,     7.01,     1.09,     0.49,     2.32,    -0.19,    -0.26,    -3.76,     9.70,     3.03,
10/07/15  18:30:00,   -20.20,   -20.20,     7.67,     5.54,     1.03,     0.47,     1.30,    -0.38,    -0.69,    -3.86,     9.01,     2.81,
10/07/15  19:00:00,   -20.20,   -20.20,     7.88,     4.95,     0.98,     0.51,     1.48,    -0.02,    -0.84,    -3.96,     7.49,     2.10,
10/07/15  19:30:00,   -20.20,   -20.20,     8.04,     4.87,     0.93,     0.53,     1.35,    -0.18,    -0.92,    -3.96,     5.91,     1.58,
10/07/15  20:00:00,   -20.20,   -21.21,     6.33,     4.32,     0.94,     0.54,     1.10,     0.01,    -1.00,    -3.95,     6.14,     1.76,
10/07/15  20:30:00,   -20.20,   -20.20,     5.12,     4.02,     0.90,     0.53,     0.94,    -0.04,    -1.02,    -3.94,     5.54,     1.40,
10/07/15  21:00:00,   -20.20,   -21.21,     4.44,     3.65,     0.83,     0.57,     0.24,    -0.14,    -1.20,    -4.13,     4.67,     1.39,
10/07/15  21:30:00,   -20.20,   -21.21,     3.71,     3.48,     0.84,     0.59,     0.59,     0.01,    -1.12,    -3.93,     3.86,     1.06,
10/07/15  22:00:00,   -20.20,   -21.21,     4.31,     3.43,     0.82,     0.50,     0.46,    -0.03,    -1.28,    -3.94,     3.56,     0.84,
10/07/15  22:30:00,   -20.20,   -21.21,     3.95,     3.53,     0.82,     0.49,     0.87,     0.19,    -1.17,    -4.00,     3.48,     0.89,
10/07/15  23:00:00,   -20.20,   -20.20,     3.71,     3.32,     0.84,     0.54,     0.67,     0.09,    -1.22,    -3.91,     3.26,     0.79,
10/07/15  23:30:00,   -20.20,   -20.20,     3.19,     3.03,     0.74,     0.53,     0.56,     0.08,    -1.30,    -4.07,     3.23,     0.68,
10/07/15   maximum,     1.42,     0.94,    19.06,    10.45,     1.22,     0.59,     5.11,     0.49,     0.76,    -3.56,    14.58,     5.46,
10/07/15   minimum,    -0.41,   -21.21,     0.73,     2.07,     0.08,    -0.74,    -0.14,    -0.38,    -1.71,    -4.18,     0.91,     0.04,
10/07/15   average,     0.25,   -18.14,     7.16,     4.93,     0.75,     0.33,     1.57,     0.07,    -0.88,    -3.93,     5.67,     1.75,
11/07/15  00:00:00,   -20.20,   -21.21,     3.21,     3.00,     0.76,     0.50,     0.48,     0.06,    -1.37,    -3.96,     2.69,     0.67,
11/07/15  00:30:00,   -20.20,   -21.21,     2.62,     2.79,     0.78,     0.48,     0.64,     0.14,    -1.55,    -4.05,     2.62,     0.49,
11/07/15  01:00:00,   -20.20,   -21.21,     1.98,     2.61,     0.75,     0.46,     0.63,     0.12,    -1.63,    -3.89,     2.03,     0.43,
11/07/15  01:30:00,   -20.20,   -20.20,     1.83,     2.47,     0.71,     0.49,     0.50,     0.06,    -1.67,    -4.16,     1.66,     0.17,
11/07/15  02:00:00,   -20.20,   -20.20,     1.43,     2.34,     0.67,     0.48,    -0.01,     0.14,    -1.69,    -4.06,     1.49,     0.14,
11/07/15  02:30:00,   -20.20,   -21.21,     1.11,     2.25,     0.68,     0.43,     0.20,     0.16,    -1.63,    -4.01,     1.20,     0.19,
11/07/15  03:00:00,   -20.20,   -20.20,     1.42,     2.35,     0.67,     0.38,     0.04,     0.09,    -1.70,    -3.95,     1.29,     0.17,
11/07/15  03:30:00,   -20.20,   -21.21,     1.28,     2.39,     0.67,     0.40,     0.46,     0.19,    -1.67,    -4.05,     1.07,     0.03,
11/07/15  04:00:00,   -20.20,   -21.21,     1.31,     2.36,     0.64,     0.42,     0.32,     0.14,    -1.66,    -4.00,     1.23,     0.12,
11/07/15  04:30:00,   -20.20,   -21.21,     1.33,     2.44,     0.74,     0.44,     0.38,     0.15,    -1.65,    -3.98,     1.00,     0.12,
